Solution ID;Rank;Feasible;Single Objective;Best Iteration;Objective 1;Variable 1;Variable 2;Variable 3;Variable 4;Variable 5;Variable 6;Variable 7;Variable 8;Variable 9;Variable 10;Variable 11;Variable 12;Variable 13;Variable 14;Variable 15;Variable 16;Variable 17;Variable 18;Variable 19;Variable 20;Variable 21;Variable 22;Variable 23;Variable 24;Variable 25;Variable 26;Variable 27;Variable 28;Variable 29;Variable 30;Variable 31;Variable 32;Variable 33;Variable 34;Variable 35;Variable 36;Variable 37;Variable 38;Variable 39;Variable 40;Variable 41;Variable 42;Variable 43;Variable 44;Variable 45;Variable 46;Variable 47;Variable 48;Variable 49;Variable 50;Variable 51;Variable 52;Variable 53;Variable 54;Variable 55;Variable 56;Variable 57;Variable 58;Variable 59;Variable 60;Variable 61;Variable 62;Variable 63;Variable 64;Variable 65;Variable 66;Variable 67;Variable 68;PM
1285;902;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;11;11;1;1;1;11;1;1;11;1;11;1;-9;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;31;31;11;21;41;41;41;31;71;31;225
1338;903;1;225;3046;225;1;1;1;1;1;1;11;61;21;11;11;1;11;1;1;1;11;1;1;11;1;11;1;11;1;1;1;1;21;11;1;11;11;21;11;11;11;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;21;1;31;31;11;31;41;41;41;31;71;31;225
1407;904;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;11;1;1;1;11;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;21;1;31;31;11;81;41;41;41;31;71;31;225
1439;905;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;11;1;1;1;11;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;31;31;11;81;41;41;41;31;71;31;225
1465;906;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;11;1;11;1;11;1;1;11;1;11;1;1;1;11;11;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;31;31;11;51;41;41;31;31;71;31;225
1489;907;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;11;1;11;1;11;1;1;11;1;11;1;1;1;1;11;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;31;31;11;61;41;41;41;31;71;31;225
1546;908;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;11;1;1;1;21;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;11;1;11;1;11;21;11;21;11;31;31;11;41;41;41;11;31;71;31;225
1691;909;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;11;1;11;1;11;11;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;11;1;1;1;1;1;1;11;1;11;11;11;21;21;31;31;11;41;41;41;41;31;71;31;225
1739;910;1;225;3046;225;1;1;1;1;1;11;11;61;21;11;11;1;11;1;1;1;11;1;1;11;1;11;1;11;1;1;1;1;21;11;1;11;11;31;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;21;21;31;31;11;41;41;41;41;31;71;31;225
1740;911;1;225;3046;225;1;1;1;1;1;11;1;61;21;11;11;1;11;1;1;1;11;1;1;11;1;11;1;11;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;21;1;1;1;1;11;11;11;21;21;31;31;11;41;41;41;41;31;71;31;225
1752;912;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;11;1;1;1;11;1;1;11;1;11;1;-9;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;11;1;1;1;1;11;11;11;21;21;31;31;11;41;41;41;41;31;71;31;225
1810;913;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;11;1;1;1;21;1;1;11;1;11;1;11;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;11;11;1;11;11;11;21;21;31;31;21;41;41;41;41;31;61;31;225
1845;914;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;11;1;1;1;11;1;1;11;1;11;1;-9;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;21;21;31;31;1;41;41;41;41;31;81;31;225
1982;915;1;225;3046;225;1;1;1;1;11;1;1;61;21;11;11;11;11;1;1;1;11;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;11;1;1;1;1;11;1;1;11;11;11;21;21;31;31;11;41;41;41;41;31;21;31;225
1983;916;1;225;3046;225;1;1;1;1;11;1;1;61;21;11;11;1;11;1;1;1;11;1;1;11;1;11;1;11;11;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;11;11;11;21;21;31;31;11;41;41;41;41;31;21;31;225
2074;917;1;225;3046;225;1;1;1;1;1;1;11;61;21;11;11;1;11;1;1;1;11;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;-9;1;1;1;1;11;11;11;21;21;31;31;11;41;41;41;41;31;21;31;225
2197;918;1;225;3046;225;1;1;1;1;1;11;1;61;21;11;11;11;1;11;1;1;11;1;1;11;1;11;1;1;11;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;11;1;1;1;1;11;11;11;21;21;31;31;11;41;41;41;41;31;21;31;225
2247;919;1;225;3046;225;1;1;1;1;1;11;1;61;21;11;11;1;11;11;1;1;11;1;11;11;1;11;11;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;21;21;31;31;11;41;41;41;41;31;21;31;225
2433;920;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;11;1;1;11;1;11;1;1;1;11;1;1;21;11;1;11;11;21;11;11;11;21;1;1;11;11;1;1;1;1;1;1;1;1;1;1;1;11;11;21;21;21;31;31;11;41;41;41;41;31;21;31;225
2491;921;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;11;1;11;1;1;11;1;1;11;1;11;1;1;1;1;1;1;21;21;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;11;1;1;1;1;1;11;11;11;21;21;41;31;11;41;41;41;41;31;21;31;225
2493;922;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;11;1;1;11;1;11;1;11;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;11;11;11;21;31;41;31;11;41;41;41;41;31;21;31;225
2556;923;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;11;1;1;11;1;11;1;11;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;11;11;1;1;1;1;1;1;11;1;1;1;1;1;11;11;11;21;21;31;31;11;41;41;41;41;31;21;31;225
2591;924;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;21;1;1;11;1;1;11;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;21;11;1;21;1;1;11;1;1;11;11;1;1;1;1;1;1;1;1;11;11;11;21;11;31;31;11;41;41;41;41;31;31;31;225
2598;925;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;11;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;41;1;1;11;11;11;21;11;31;31;11;41;41;41;41;31;21;31;225
2600;926;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;11;1;11;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;-9;1;1;11;11;11;21;11;31;31;11;41;41;41;41;31;21;31;225
2719;927;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;11;1;1;11;1;11;1;1;1;1;1;1;21;11;1;21;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;31;11;11;11;21;11;31;31;11;41;41;41;41;31;21;31;225
2781;928;1;225;3046;225;1;1;1;1;1;1;11;61;21;11;11;1;1;11;1;1;11;1;-9;11;1;11;1;1;11;11;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;31;11;31;31;11;41;41;41;41;31;21;31;225
2783;929;1;225;3046;225;1;1;1;1;1;1;11;61;21;11;11;1;1;11;1;1;11;1;-9;11;1;11;1;1;11;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;11;1;1;1;1;1;1;1;11;11;11;11;31;11;31;31;11;41;41;41;41;31;21;31;225
2797;930;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;11;1;-9;11;1;11;1;1;11;11;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;21;11;11;11;31;11;31;31;11;41;41;41;41;31;21;31;225
2854;931;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;11;1;21;1;1;11;1;-9;11;1;11;1;1;1;11;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;11;1;1;1;11;11;11;11;21;11;21;31;11;41;41;41;41;31;21;31;225
2903;932;1;225;3046;225;1;1;1;1;11;1;1;61;21;11;11;11;1;11;11;1;11;11;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;11;1;1;1;1;1;1;1;-9;11;11;11;11;11;31;31;11;41;41;41;41;31;21;31;225
2933;933;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;11;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;11;81;31;11;41;41;41;41;31;21;31;225
2958;934;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;21;11;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;11;1;1;1;1;1;11;1;1;1;1;-9;11;11;11;11;11;41;31;11;41;41;41;41;31;21;31;225
3090;935;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;61;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;-9;11;31;11;41;41;41;41;31;21;31;225
3189;936;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;21;11;1;21;1;1;11;1;1;1;1;1;1;1;11;1;11;11;-9;11;11;11;31;-9;11;31;11;41;41;41;41;31;21;31;225
3229;937;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;21;1;1;11;1;1;1;1;-9;11;1;11;1;11;1;1;11;11;21;11;11;21;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;1;-9;11;31;11;41;41;41;41;31;21;31;225
3405;938;1;225;3046;225;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;41;11;11;11;1;41;11;31;41;41;41;41;41;31;21;31;225
3530;939;1;225;3046;225;1;1;1;1;1;1;1;71;21;11;11;1;1;11;-9;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;-9;1;1;11;11;11;1;21;1;31;41;11;41;41;41;31;21;31;225
3650;940;1;225;3046;225;1;1;1;1;1;1;1;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;21;11;11;1;21;21;31;41;11;41;41;41;31;21;31;225
3651;941;1;225;3046;225;1;1;1;1;1;11;1;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;11;1;1;11;11;21;11;1;11;11;21;11;11;1;21;11;1;11;11;1;1;1;1;1;1;1;1;1;1;1;11;11;11;1;21;21;31;41;11;41;41;41;31;21;31;225
3712;942;1;225;3046;225;1;1;1;1;1;1;11;71;21;11;11;1;1;11;1;1;1;1;1;11;1;11;1;1;11;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;11;11;1;11;1;1;11;11;11;1;21;11;31;41;11;41;41;41;31;21;31;225
3803;943;1;225;3046;225;1;1;1;1;1;1;1;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;21;11;1;21;1;1;21;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;1;21;21;31;41;11;41;41;41;31;21;31;225
3864;944;1;225;3046;225;1;1;1;1;1;1;1;71;21;11;11;1;1;11;1;1;11;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;21;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;21;21;31;41;11;41;41;41;31;21;31;225
3900;945;1;225;3046;225;1;1;1;1;1;1;1;71;31;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;21;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;21;21;21;31;41;11;41;41;41;31;21;31;225
4023;946;1;225;3046;225;1;1;1;1;1;1;1;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;31;11;11;1;21;1;1;21;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;21;21;21;31;41;11;41;41;41;31;21;31;225
4069;947;1;225;3046;225;1;1;1;1;1;1;1;71;21;11;11;-9;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;11;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;11;1;-9;11;11;21;21;21;21;31;41;11;41;41;41;31;21;31;225
4083;948;1;225;3046;225;1;1;1;1;1;1;1;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;-9;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;-9;1;-9;11;11;1;21;21;21;31;41;11;41;41;41;31;21;31;225
4122;949;1;225;3046;225;1;1;1;1;1;1;1;71;21;11;11;1;11;11;1;1;11;1;-9;11;1;11;1;1;11;1;1;1;31;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;11;1;1;1;1;1;-9;11;11;11;21;21;21;31;41;11;41;41;41;31;21;31;225
4267;950;1;225;3046;225;1;1;1;1;1;1;1;61;21;21;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;11;1;1;-9;11;11;1;21;21;21;31;41;11;41;41;41;31;21;31;225
4277;951;1;225;3046;225;1;1;1;1;1;11;11;61;21;21;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;11;21;11;1;11;11;21;11;11;1;21;1;1;11;1;11;1;1;1;1;1;1;11;1;1;1;11;11;1;21;21;21;31;41;11;41;41;41;31;21;31;225
4357;952;1;225;3046;225;1;1;1;1;11;1;11;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;21;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;11;1;11;1;1;1;11;1;1;1;11;1;1;1;1;11;11;11;21;21;31;31;41;11;41;41;41;31;21;31;225
4403;953;1;225;3046;225;1;1;1;1;11;1;1;81;21;11;11;11;1;21;11;1;1;1;-9;11;1;11;1;1;11;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;1;21;31;31;31;41;11;41;41;41;31;21;31;225
4458;954;1;225;3046;225;1;1;1;1;1;11;1;71;21;11;11;-9;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;11;11;1;1;1;11;1;1;1;1;1;1;1;-9;11;11;1;21;21;31;31;41;11;41;41;41;31;21;31;225
4680;955;1;225;3046;225;1;1;1;1;11;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;11;1;21;11;11;11;11;21;11;11;11;21;1;11;11;1;1;1;1;1;1;1;1;1;1;11;1;11;11;1;21;21;11;31;41;11;41;41;41;31;11;31;225
4682;956;1;225;3046;225;1;1;1;1;11;11;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;11;21;1;11;11;1;1;1;1;11;1;1;1;1;1;11;-9;11;11;1;21;21;11;31;41;11;41;41;41;31;1;31;225
4689;957;1;225;3046;225;1;1;1;1;11;11;1;81;21;11;11;1;11;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;11;11;1;1;11;1;1;1;1;1;1;1;11;-9;11;11;1;21;21;11;31;41;11;41;41;41;31;21;31;225
4783;958;1;225;3046;225;1;1;1;1;11;1;1;81;21;11;11;1;1;11;1;1;1;1;1;11;1;11;11;11;1;1;1;1;21;21;1;11;11;21;11;11;1;21;1;1;11;1;1;11;1;1;1;1;1;1;1;1;-9;11;11;1;21;21;11;31;41;21;41;41;41;31;51;31;225
4785;959;1;225;3046;225;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;1;11;1;11;1;11;1;11;1;11;21;11;1;11;11;21;11;11;1;21;1;1;11;11;1;1;11;1;1;1;1;1;1;1;-9;11;11;1;21;21;11;31;41;11;41;41;41;31;51;31;225
4835;960;1;225;3046;225;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;11;11;21;21;1;11;11;21;11;11;1;21;1;1;11;1;1;1;-9;1;1;1;1;1;1;1;-9;11;11;1;21;21;11;31;41;11;41;41;41;31;51;31;225
4855;961;1;225;3046;225;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;-9;1;1;1;-9;1;1;1;-9;11;11;1;21;21;11;31;41;11;41;41;41;31;51;31;225
4980;962;1;225;3046;225;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;11;11;1;1;1;1;1;1;1;1;1;1;1;41;11;11;1;21;21;11;31;41;11;41;41;41;31;51;31;225
4990;963;1;225;3046;225;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;11;11;1;1;1;1;1;1;1;1;1;1;11;31;11;11;1;21;21;11;31;41;11;41;41;41;31;51;31;225
5032;964;1;225;3046;225;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;11;-9;11;1;11;1;1;1;1;1;11;21;11;1;11;11;21;11;11;1;21;1;11;11;1;1;1;1;1;1;11;1;1;1;11;11;11;11;1;21;21;11;31;41;11;41;41;41;31;51;31;225
5068;965;1;225;3046;225;1;1;1;1;1;1;1;81;21;11;11;11;1;11;1;1;1;1;-9;11;1;11;1;1;1;11;1;1;21;11;1;11;11;21;11;21;1;21;11;1;11;1;11;1;1;1;1;1;1;11;1;1;1;11;11;1;21;21;11;31;41;11;41;41;41;31;51;31;225
5072;966;1;225;3046;225;1;1;1;1;1;1;1;71;21;11;11;11;1;11;1;1;1;1;-9;11;1;11;1;1;1;11;1;11;21;11;1;11;11;21;11;21;1;21;1;1;11;1;11;1;1;1;1;1;1;1;1;1;1;11;11;1;31;21;11;31;41;21;41;41;41;31;51;31;225
5128;967;1;225;3046;225;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;21;21;11;11;1;21;1;1;11;1;11;1;1;1;1;1;1;1;1;1;1;11;-9;1;21;21;11;31;41;11;41;41;41;31;51;31;225
5353;968;1;225;3046;225;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;1;11;1;21;1;1;11;1;1;1;21;11;1;11;11;21;11;11;11;21;1;1;11;1;1;1;1;1;1;1;1;11;11;1;1;11;-9;11;21;21;11;31;41;11;41;41;41;31;21;31;225
5442;969;1;225;3046;225;1;1;1;1;11;1;1;81;21;11;11;1;1;11;11;11;1;1;-9;11;1;11;1;1;1;1;1;11;21;11;1;11;11;21;11;21;1;21;1;1;11;11;1;1;1;1;1;1;1;1;1;1;1;11;-9;-9;21;21;11;31;41;11;41;41;41;31;71;31;225
5443;970;1;225;3046;225;1;1;1;1;1;11;11;81;21;11;11;1;1;11;1;1;11;1;-9;11;1;11;1;1;1;1;1;11;21;11;1;11;11;21;11;21;1;21;1;1;11;11;1;1;1;1;1;1;1;1;1;1;1;11;-9;11;21;21;11;31;41;11;41;41;41;31;71;31;225
5525;971;1;225;3046;225;1;1;1;1;-9;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;-9;1;1;1;1;1;1;1;1;1;1;11;-9;1;21;21;11;31;41;11;41;41;41;31;71;31;225
5582;972;1;225;3046;225;1;1;1;1;1;11;11;81;21;11;11;1;11;11;1;1;11;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;11;1;11;1;1;1;1;1;1;1;1;1;11;1;1;11;-9;1;21;21;11;31;41;11;41;41;41;31;71;31;225
5585;973;1;225;3046;225;1;1;1;1;-9;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;-9;1;1;11;-9;1;21;21;11;31;41;11;41;41;41;31;71;31;225
5691;974;1;225;3046;225;1;1;1;1;11;1;11;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;11;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;-9;1;11;-9;1;21;21;11;31;41;11;41;41;41;31;71;31;225
5875;975;1;225;3046;225;1;1;1;1;1;1;1;81;21;11;11;1;21;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;21;11;31;41;11;41;41;41;31;71;31;225
5877;976;1;225;3046;225;1;1;1;1;11;1;11;81;21;11;11;11;11;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;11;1;11;1;1;1;1;1;1;1;1;1;1;1;11;11;11;1;21;21;11;31;41;11;41;41;41;31;71;31;225
5878;977;1;225;3046;225;1;1;1;1;1;1;1;81;21;21;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;11;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;21;11;31;41;11;41;41;41;31;71;31;225
5879;978;1;225;3046;225;1;1;1;1;1;1;1;81;21;11;11;11;1;11;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;11;21;11;1;11;1;1;11;1;1;1;1;1;1;1;1;1;11;21;1;21;21;21;31;41;11;41;41;41;31;71;31;225
5888;979;1;225;3046;225;1;1;1;1;1;1;1;81;21;11;11;-9;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;-9;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;21;11;31;41;11;41;41;41;31;71;31;225
113;980;1;230;3046;230;1;1;1;1;1;1;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;11;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;11;1;1;1;1;1;11;1;11;11;11;-9;1;31;31;1;21;1;-9;41;31;61;31;230
131;981;1;230;3046;230;1;1;1;1;1;1;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;11;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;11;1;1;1;1;1;11;1;11;11;11;-9;1;31;31;11;21;1;-9;41;31;61;51;230
194;982;1;230;3046;230;1;1;1;1;11;1;1;51;21;11;11;1;11;1;1;1;1;-9;11;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;11;1;11;11;11;-9;1;31;31;1;21;1;-9;41;31;61;21;230
289;983;1;230;3046;230;1;1;1;1;1;1;1;61;21;11;11;1;11;11;1;1;1;-9;1;11;1;11;1;1;1;1;11;1;21;11;1;11;21;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;-9;1;31;31;-9;21;1;-9;41;31;61;41;230
349;984;1;230;3046;230;1;1;1;1;11;1;1;61;21;11;11;1;11;11;1;1;11;1;1;11;1;11;1;1;1;1;1;11;21;11;1;11;11;21;11;11;11;21;1;1;11;1;11;1;1;1;1;1;1;1;1;1;1;11;11;11;-9;1;31;31;1;21;1;-9;41;31;51;31;230
528;985;1;230;3046;230;1;1;1;1;1;1;1;61;21;11;11;1;11;1;1;1;11;1;1;11;1;11;1;11;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;11;1;1;1;11;11;11;-9;1;31;31;71;21;1;41;41;31;61;31;230
698;986;1;230;3046;230;1;1;1;1;1;1;1;61;21;11;11;11;11;1;1;1;11;11;11;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;11;1;1;1;1;1;1;11;11;11;1;1;31;31;21;21;1;41;41;31;41;31;230
718;987;1;230;3046;230;1;1;1;1;1;1;1;61;21;11;11;11;11;1;1;1;11;11;11;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;11;1;1;1;1;1;1;11;11;11;1;1;31;31;21;21;1;41;41;31;51;31;230
812;988;1;230;3046;230;1;1;1;1;1;11;1;61;21;11;11;11;11;1;1;1;11;1;1;11;1;11;1;1;1;1;1;1;21;11;1;21;11;21;11;11;11;21;1;1;11;1;1;1;1;1;1;1;1;1;1;11;1;11;11;11;-9;1;31;31;11;21;1;41;41;31;71;31;230
815;989;1;230;3046;230;1;1;1;1;1;1;1;61;21;21;11;1;11;1;1;1;11;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;-9;1;31;31;11;21;1;41;41;31;61;31;230
