Solution ID;Rank;Feasible;Single Objective;Best Iteration;Objective 1;Variable 1;Variable 2;Variable 3;Variable 4;Variable 5;Variable 6;Variable 7;Variable 8;Variable 9;Variable 10;Variable 11;Variable 12;Variable 13;Variable 14;Variable 15;Variable 16;Variable 17;Variable 18;Variable 19;Variable 20;Variable 21;Variable 22;Variable 23;Variable 24;Variable 25;Variable 26;Variable 27;Variable 28;Variable 29;Variable 30;Variable 31;Variable 32;Variable 33;Variable 34;Variable 35;Variable 36;Variable 37;Variable 38;Variable 39;Variable 40;Variable 41;Variable 42;Variable 43;Variable 44;Variable 45;Variable 46;Variable 47;Variable 48;Variable 49;Variable 50;Variable 51;Variable 52;Variable 53;Variable 54;Variable 55;Variable 56;Variable 57;Variable 58;Variable 59;Variable 60;Variable 61;Variable 62;Variable 63;Variable 64;Variable 65;Variable 66;Variable 67;Variable 68;PM
3746;654;1;245;5426;245;1;1;41;41;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;11;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;21;11;-9;41;31;41;11;-9;11;41;31;31;51;245
3869;655;1;245;5426;245;1;1;41;41;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;1;31;31;31;11;-9;81;41;31;71;51;245
3948;656;1;245;5426;245;1;1;41;41;1;1;1;31;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;1;31;31;31;11;81;11;41;31;61;51;245
4157;657;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;1;1;1;11;-9;1;11;1;11;1;1;1;1;1;11;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;11;1;-9;11;11;11;11;1;31;31;31;11;1;-9;41;31;61;51;245
4183;658;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;1;-9;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;1;31;31;31;11;1;-9;41;31;61;51;245
4271;659;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;41;11;1;31;31;31;11;1;-9;41;31;61;51;245
4285;660;1;245;5426;245;1;1;41;41;1;11;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;11;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;21;11;1;31;31;31;21;1;-9;41;31;61;51;245
4311;661;1;245;5426;245;1;1;41;41;1;-9;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;1;11;1;31;31;31;1;1;-9;41;31;61;51;245
4332;662;1;245;5426;245;1;1;41;41;1;-9;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;1;11;1;31;31;31;31;1;-9;41;31;61;51;245
4344;663;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;41;11;1;31;31;31;-9;1;-9;41;31;61;51;245
4387;664;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;1;31;31;31;41;81;-9;41;31;61;51;245
4405;665;1;245;5426;245;1;1;41;41;1;11;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;31;11;1;31;31;31;21;11;-9;41;31;61;51;245
4447;666;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;1;31;31;31;-9;81;-9;41;31;61;51;245
4492;667;1;245;5426;245;1;1;41;41;1;11;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;1;31;31;31;61;1;-9;41;31;51;51;245
4548;668;1;245;5426;245;1;1;41;41;11;1;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;11;1;1;1;1;11;1;1;1;11;11;11;11;1;31;31;31;1;-9;1;41;31;61;51;245
4550;669;1;245;5426;245;1;1;41;41;11;1;1;61;21;11;11;1;11;1;1;1;11;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;11;1;1;1;11;11;11;11;1;31;31;31;11;-9;1;41;31;61;51;245
4585;670;1;245;5426;245;1;1;41;41;11;1;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;11;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;11;1;31;31;31;41;-9;1;41;31;61;51;245
4698;671;1;245;5426;245;1;1;41;41;1;-9;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;1;31;31;31;21;-9;1;41;31;61;51;245
4799;672;1;245;5426;245;1;1;41;41;-9;1;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;1;31;31;31;21;-9;1;41;31;61;51;245
4814;673;1;245;5426;245;1;1;41;41;11;11;1;61;21;11;11;1;11;1;11;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;1;31;31;31;21;1;1;41;31;61;51;245
4870;674;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;11;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;11;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;21;11;1;31;31;31;21;-9;1;41;31;61;51;245
5008;675;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;1;1;1;11;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;11;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;21;11;1;31;31;31;21;-9;11;41;31;61;51;245
5020;676;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;1;1;1;-9;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;1;31;31;31;21;-9;-9;41;31;61;51;245
5120;677;1;245;5426;245;1;1;41;41;1;-9;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;1;31;31;31;21;-9;-9;41;31;61;51;245
5143;678;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;11;11;11;1;1;1;1;1;1;1;1;1;1;11;1;11;11;11;11;1;31;31;31;21;-9;-9;41;31;61;51;245
5261;679;1;245;5426;245;1;1;41;41;1;-9;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;-9;1;31;31;31;21;-9;-9;41;31;61;51;245
5288;680;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;-9;1;1;1;1;1;1;1;11;11;11;-9;1;31;31;31;21;-9;-9;41;31;61;51;245
5329;681;1;245;5426;245;1;1;41;41;1;61;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;11;1;1;1;1;11;1;1;1;11;11;11;-9;1;31;31;31;21;-9;-9;41;31;61;51;245
5342;682;1;245;5426;245;1;1;41;41;1;31;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;11;1;1;1;1;11;1;1;1;11;11;11;-9;1;31;31;31;21;-9;-9;41;31;61;51;245
5364;683;1;245;5426;245;1;1;41;41;1;-9;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;-9;1;31;31;31;21;-9;-9;51;31;61;51;245
5377;684;1;245;5426;245;1;1;41;41;1;31;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;11;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;11;1;1;1;1;1;1;1;1;11;11;11;-9;1;31;31;31;21;-9;-9;31;31;61;51;245
5379;685;1;245;5426;245;1;1;41;41;1;41;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;11;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;11;1;1;1;1;1;1;1;1;11;11;11;-9;1;31;31;31;21;-9;-9;31;31;61;51;245
5486;686;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;11;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;11;1;1;11;1;1;1;1;1;1;11;11;11;11;1;1;31;31;31;21;1;-9;41;31;61;51;245
5599;687;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;11;11;1;1;1;1;11;1;11;1;1;11;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;1;1;31;31;31;21;31;-9;41;31;61;41;245
5614;688;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;11;11;1;1;1;1;11;1;11;1;1;11;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;1;1;31;31;31;21;21;-9;41;31;61;41;245
5956;689;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;1;1;-9;31;21;81;31;-9;41;31;61;11;245
5978;690;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;11;1;1;1;-9;1;11;1;11;1;1;1;1;1;11;21;11;1;11;11;21;11;11;1;21;11;1;11;1;1;1;1;1;1;1;11;1;1;1;1;11;11;11;1;1;-9;31;21;1;31;-9;41;31;61;11;245
5995;691;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;11;1;1;1;-9;1;11;1;11;1;1;1;1;1;11;21;11;1;11;11;21;11;11;1;21;11;1;11;1;1;1;1;1;1;1;11;1;1;1;1;11;11;11;1;1;-9;31;21;31;31;-9;41;31;61;11;245
5999;692;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;11;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;11;1;21;11;1;11;11;21;11;11;1;21;1;1;11;11;1;1;1;1;1;1;1;1;1;1;1;11;11;11;1;1;-9;31;21;51;31;-9;41;31;61;11;245
6015;693;1;245;5426;245;1;1;41;41;1;1;1;61;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;1;1;-9;31;21;81;31;1;41;31;61;11;245
863;694;1;250;5426;250;1;1;61;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;-9;11;1;31;1;1;1;1;1;1;11;41;-9;250
876;695;1;250;5426;250;1;1;71;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;-9;11;1;31;1;1;1;1;1;1;11;41;-9;250
877;696;1;250;5426;250;1;1;51;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;-9;11;1;31;1;1;1;1;1;1;11;41;-9;250
885;697;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;-9;11;1;31;1;1;1;1;1;1;11;41;-9;250
939;698;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;-9;11;1;31;-9;1;1;1;1;1;11;41;-9;250
940;699;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;-9;11;1;31;11;1;1;1;1;1;11;41;-9;250
952;700;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;-9;11;1;31;21;1;1;1;1;1;11;41;-9;250
972;701;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;-9;11;1;31;31;1;1;1;1;1;11;41;-9;250
1020;702;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;1;1;1;1;1;11;41;-9;250
1075;703;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;11;1;1;1;11;11;41;-9;250
1089;704;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;21;1;1;1;11;11;41;-9;250
1102;705;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;31;1;1;1;21;11;41;-9;250
1105;706;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;21;1;1;1;31;11;41;-9;250
1113;707;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;41;1;1;1;21;11;41;-9;250
1115;708;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;31;1;1;1;11;11;41;-9;250
1117;709;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;41;1;1;1;31;11;41;-9;250
1118;710;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;11;1;1;1;31;11;41;-9;250
1119;711;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;21;1;1;1;21;11;41;-9;250
1120;712;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;31;1;1;1;31;11;41;-9;250
1121;713;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;-9;1;1;1;61;11;41;-9;250
1134;714;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;31;1;1;1;41;11;41;-9;250
1145;715;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;31;1;1;1;51;11;41;-9;250
1157;716;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;31;1;1;1;61;11;41;-9;250
1226;717;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;31;1;1;11;61;11;41;-9;250
1248;718;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;31;1;1;31;61;11;41;-9;250
1249;719;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;31;1;1;-9;61;11;41;-9;250
1261;720;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;31;1;1;21;61;11;41;-9;250
1262;721;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;31;1;1;41;61;11;41;-9;250
1274;722;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;1;31;31;31;1;1;51;61;11;41;-9;250
1498;723;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;11;31;31;31;1;1;11;71;11;41;-9;250
1524;724;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;11;31;31;31;1;61;11;1;11;41;-9;250
1529;725;1;250;5426;250;1;1;41;21;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;11;1;1;1;1;21;11;11;11;21;21;11;11;1;21;1;1;11;1;1;11;1;1;1;1;1;11;1;1;1;11;11;-9;11;11;31;31;31;1;21;11;41;11;41;1;250
1532;726;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;11;31;31;31;1;-9;11;71;11;41;-9;250
1535;727;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;11;31;31;31;1;61;11;21;11;41;-9;250
1606;728;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;11;31;31;31;1;11;11;21;11;41;-9;250
1662;729;1;250;5426;250;1;1;41;11;1;1;11;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;11;31;31;31;1;11;11;1;11;41;1;250
1663;730;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;11;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;11;11;31;31;31;1;11;11;11;11;41;-9;250
1676;731;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;11;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;11;11;31;31;31;1;11;11;1;11;41;-9;250
1677;732;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;11;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;-9;11;11;31;31;31;1;11;11;-9;11;41;-9;250
1701;733;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;21;11;11;31;31;31;1;11;11;21;11;41;-9;250
1732;734;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;21;11;11;31;31;31;1;11;11;41;11;41;-9;250
1752;735;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;21;11;11;31;31;31;1;11;11;1;11;41;-9;250
1786;736;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;11;1;1;1;1;11;11;11;11;11;31;31;31;1;11;11;31;11;41;-9;250
1796;737;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;11;11;31;31;31;1;11;11;31;11;41;-9;250
1838;738;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;11;11;11;11;11;31;31;31;11;11;11;1;21;41;1;250
1855;739;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;11;31;31;31;11;11;11;11;11;41;81;250
1856;740;1;250;5426;250;1;1;41;11;1;1;1;21;21;11;11;1;11;1;1;1;1;-9;1;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;1;1;1;1;11;1;1;1;1;1;1;1;1;11;11;11;11;11;31;31;31;11;11;11;1;11;41;1;250
