Solution ID;Rank;Feasible;Single Objective;Best Iteration;Objective 1;Variable 1;Variable 2;Variable 3;Variable 4;Variable 5;Variable 6;Variable 7;Variable 8;Variable 9;Variable 10;Variable 11;Variable 12;Variable 13;Variable 14;Variable 15;Variable 16;Variable 17;Variable 18;Variable 19;Variable 20;Variable 21;Variable 22;Variable 23;Variable 24;Variable 25;Variable 26;Variable 27;Variable 28;Variable 29;Variable 30;Variable 31;Variable 32;Variable 33;Variable 34;Variable 35;Variable 36;Variable 37;Variable 38;Variable 39;Variable 40;Variable 41;Variable 42;Variable 43;Variable 44;Variable 45;Variable 46;Variable 47;Variable 48;Variable 49;Variable 50;Variable 51;Variable 52;Variable 53;Variable 54;Variable 55;Variable 56;Variable 57;Variable 58;Variable 59;Variable 60;Variable 61;Variable 62;Variable 63;Variable 64;Variable 65;Variable 66;Variable 67;Variable 68;PM
4466;330;1;200;2;200;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;11;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;21;1;31;41;41;41;41;41;61;51;71;200
4467;331;1;200;2;200;1;1;1;1;1;1;1;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;11;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;21;1;31;41;41;41;41;41;61;51;71;200
4588;332;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;11;1;1;1;1;1;1;1;1;11;11;1;21;21;1;31;41;41;41;41;41;61;51;71;200
4589;333;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;11;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;51;71;200
4592;334;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;11;1;1;1;11;11;1;21;11;1;31;41;41;41;41;41;61;51;71;200
4637;335;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;11;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;51;61;200
4656;336;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;11;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;51;71;200
4658;337;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;11;11;11;1;21;1;1;31;41;41;41;41;41;61;51;71;200
4659;338;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;51;81;200
4701;339;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;11;1;1;1;1;1;1;1;11;11;1;21;11;1;31;41;41;41;41;41;61;51;61;200
4703;340;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;11;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;51;31;200
4718;341;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;11;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;51;41;200
4760;342;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;21;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;31;41;41;41;41;41;61;41;31;200
4773;343;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;21;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;1;31;41;41;41;41;41;61;51;21;200
4778;344;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;11;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;51;21;200
4782;345;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;81;21;200
4798;346;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;-9;81;200
4827;347;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;31;81;200
4838;348;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;21;81;200
4904;349;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;81;71;200
4923;350;1;200;2;200;1;1;1;1;1;1;1;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;21;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;1;1;200
4946;351;1;200;2;200;1;1;1;1;1;1;11;81;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;1;1;200
5033;352;1;200;2;200;1;1;1;1;1;1;11;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;1;1;200
5086;353;1;200;2;200;1;1;1;1;1;1;1;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;21;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;-9;1;200
5087;354;1;200;2;200;1;1;1;1;1;1;11;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;11;1;200
5098;355;1;200;2;200;1;1;1;1;1;1;11;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;-9;1;200
5113;356;1;200;2;200;1;1;1;1;1;1;1;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;81;1;200
5114;357;1;200;2;200;1;1;1;1;1;1;1;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;21;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;1;1;200
5130;358;1;200;2;200;1;1;1;1;1;1;1;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;21;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;21;1;200
5168;359;1;200;2;200;1;1;1;1;1;1;1;71;21;11;11;1;1;11;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;41;1;200
5180;360;1;200;2;200;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;21;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;21;1;11;31;41;41;41;41;41;51;41;1;200
5181;361;1;200;2;200;1;1;1;1;1;1;1;71;21;11;11;1;1;11;1;1;1;1;-9;11;11;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;41;1;200
5220;362;1;200;2;200;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;11;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;41;1;200
5276;363;1;200;2;200;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;11;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;41;1;200
5291;364;1;200;2;200;1;1;1;1;1;1;1;71;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;11;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;41;1;200
5328;365;1;200;2;200;1;1;1;1;1;1;1;71;21;11;21;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;31;61;41;1;200
5348;366;1;200;2;200;1;1;1;1;11;1;1;31;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;31;61;41;1;200
5359;367;1;200;2;200;1;1;1;1;11;1;1;41;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;41;1;200
5372;368;1;200;2;200;1;1;1;1;11;1;1;31;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;41;61;41;1;200
5388;369;1;200;2;200;1;1;1;1;11;1;1;31;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;21;61;41;1;200
5433;370;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;11;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;-9;61;41;1;200
5448;371;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;11;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;-9;61;41;1;200
5521;372;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;11;1;1;1;1;1;1;11;11;1;21;1;11;31;41;41;41;41;-9;61;41;11;200
5522;373;1;200;2;200;1;1;1;1;1;1;11;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;-9;61;41;1;200
5534;374;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;-9;61;41;81;200
5556;375;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;11;11;11;1;21;1;1;31;41;41;41;41;-9;61;41;-9;200
5564;376;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;11;11;11;1;21;1;1;31;41;41;41;41;-9;61;41;21;200
5625;377;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;11;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;-9;61;41;61;200
5714;378;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;11;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;-9;61;41;61;200
5756;379;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;11;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;-9;61;41;61;200
5762;380;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;11;1;11;11;1;21;1;1;31;41;41;41;41;-9;61;41;61;200
5800;381;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;11;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;-9;61;41;61;200
5801;382;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;11;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;1;61;41;61;200
5858;383;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;11;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;-9;61;41;61;200
5865;384;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;11;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;1;61;41;61;200
5878;385;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;11;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;11;61;41;61;200
5879;386;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;11;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;31;61;41;61;200
5933;387;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;11;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;31;61;41;61;200
5934;388;1;200;2;200;1;1;1;1;1;1;1;21;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;11;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;1;21;1;1;31;41;41;41;41;31;61;41;61;200
19;389;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;-9;11;41;11;51;51;51;51;31;21;41;205
38;390;1;205;2;205;1;1;1;1;1;1;1;51;21;11;21;1;1;11;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;-9;11;31;11;21;21;31;21;31;11;31;205
39;391;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;-9;11;41;11;51;51;51;41;31;21;31;205
98;392;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;11;1;-9;11;1;11;1;1;1;11;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;-9;11;31;11;41;21;41;41;31;21;31;205
113;393;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;11;1;-9;11;1;11;1;1;1;11;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;11;11;11;-9;11;31;11;41;11;41;41;31;21;31;205
145;394;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;11;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;-9;11;21;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
195;395;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;11;1;-9;11;1;11;1;1;11;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
196;396;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;11;1;1;1;21;11;1;11;11;21;11;11;1;21;1;11;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
233;397;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;21;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
307;398;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;11;21;11;1;11;11;21;11;11;11;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
355;399;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;11;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;11;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
358;400;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;11;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;11;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
409;401;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
514;402;1;205;2;205;1;1;1;1;1;11;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;11;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
531;403;1;205;2;205;1;1;1;1;1;11;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;11;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
559;404;1;205;2;205;1;1;1;1;11;1;1;61;21;11;11;1;11;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
615;405;1;205;2;205;1;1;1;1;1;21;1;61;21;11;11;1;1;11;1;1;1;1;1;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;1;11;31;11;41;1;41;41;31;21;31;205
618;406;1;205;2;205;1;1;1;1;1;21;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;11;1;1;1;1;1;1;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
641;407;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;11;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;11;1;1;1;1;1;1;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
665;408;1;205;2;205;1;1;1;1;1;11;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;11;1;1;1;1;1;1;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
678;409;1;205;2;205;1;1;1;1;1;11;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;11;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;1;11;31;11;41;1;41;41;31;21;31;205
689;410;1;205;2;205;1;1;1;1;1;11;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;11;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;-9;11;31;11;41;1;41;41;31;21;31;205
714;411;1;205;2;205;1;1;1;1;1;11;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;11;1;1;1;1;1;1;11;11;11;11;1;11;31;11;41;1;41;41;31;21;31;205
758;412;1;205;2;205;1;1;1;1;1;11;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;11;1;1;11;11;11;11;21;11;31;11;41;1;41;41;31;21;31;205
766;413;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;11;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;11;1;1;1;1;1;11;11;11;11;21;11;31;11;41;1;41;41;31;21;31;205
781;414;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;11;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;11;1;11;11;11;11;21;11;31;11;41;1;41;41;31;21;31;205
834;415;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;21;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;21;11;31;11;41;1;41;41;31;21;31;205
842;416;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;11;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;11;1;1;1;1;1;11;11;11;11;21;11;31;11;41;11;41;41;31;21;31;205
861;417;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;11;11;11;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;11;1;21;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;21;11;31;11;41;1;41;41;31;21;41;205
910;418;1;205;2;205;1;1;1;1;1;1;1;61;21;11;11;1;1;11;1;1;1;1;-9;11;1;11;1;1;1;1;1;1;21;11;1;11;11;21;11;21;1;21;1;1;11;1;1;1;1;1;11;1;1;1;1;1;1;11;11;11;11;21;11;31;11;41;1;41;41;31;21;71;205
